name,trait,condition,checkpoint,position,layer,depth_frac,target,rank,logprob
Peter,patient,direct,reintro_entity_mention,203,16,0.48484848484848486,'patient' (leading-space),40253,-32.493263244628906
Peter,patient,direct,distance_0_trigger_end,16,17,0.5151515151515151,'patient' (bare),19779,-17.512638092041016
Peter,patient,direct,distance_0_trigger_end,16,17,0.5151515151515151,'patient' (leading-space),338,-9.325138092041016
Peter,patient,direct,distance_1_filler_end,36,17,0.5151515151515151,'patient' (bare),142107,-33.579307556152344
Peter,patient,direct,distance_1_filler_end,36,17,0.5151515151515151,'patient' (leading-space),64615,-28.883995056152344
Peter,patient,direct,distance_2_filler_end,57,17,0.5151515151515151,'patient' (bare),127075,-26.787342071533203
Peter,patient,direct,distance_2_filler_end,57,17,0.5151515151515151,'patient' (leading-space),33037,-21.103748321533203
Peter,patient,direct,distance_3_filler_end,72,17,0.5151515151515151,'patient' (bare),147918,-25.636926651000977
Peter,patient,direct,distance_3_filler_end,72,17,0.5151515151515151,'patient' (leading-space),30395,-18.949426651000977
Peter,patient,direct,distance_4_filler_end,91,17,0.5151515151515151,'patient' (bare),95797,-30.792316436767578
Peter,patient,direct,distance_4_filler_end,91,17,0.5151515151515151,'patient' (leading-space),15541,-23.265949249267578
Peter,patient,direct,distance_5_filler_end,109,17,0.5151515151515151,'patient' (bare),83946,-34.25867462158203
Peter,patient,direct,distance_5_filler_end,109,17,0.5151515151515151,'patient' (leading-space),12209,-25.3153133392334
Peter,patient,direct,distance_6_filler_end,126,17,0.5151515151515151,'patient' (bare),44718,-40.00271224975586
Peter,patient,direct,distance_6_filler_end,126,17,0.5151515151515151,'patient' (leading-space),4688,-30.00271224975586
Peter,patient,direct,distance_7_filler_end,143,17,0.5151515151515151,'patient' (bare),126875,-44.475135803222656
Peter,patient,direct,distance_7_filler_end,143,17,0.5151515151515151,'patient' (leading-space),19176,-35.193885803222656
Peter,patient,direct,distance_8_filler_end,163,17,0.5151515151515151,'patient' (bare),173033,-36.25571060180664
Peter,patient,direct,distance_8_filler_end,163,17,0.5151515151515151,'patient' (leading-space),46773,-28.92758560180664
Peter,patient,direct,distance_9_filler_end,178,17,0.5151515151515151,'patient' (bare),118593,-28.46788787841797
Peter,patient,direct,distance_9_filler_end,178,17,0.5151515151515151,'patient' (leading-space),12227,-19.03820037841797
Peter,patient,direct,distance_10_filler_end,198,17,0.5151515151515151,'patient' (bare),93745,-31.608890533447266
Peter,patient,direct,distance_10_filler_end,198,17,0.5151515151515151,'patient' (leading-space),18029,-23.175296783447266
Peter,patient,direct,reintro_sentence_end,209,17,0.5151515151515151,'patient' (bare),36283,-26.339309692382812
Peter,patient,direct,reintro_sentence_end,209,17,0.5151515151515151,'patient' (leading-space),9681,-20.808059692382812
Peter,patient,direct,reintro_entity_mention,203,17,0.5151515151515151,'patient' (bare),191757,-35.556697845458984
Peter,patient,direct,reintro_entity_mention,203,17,0.5151515151515151,'patient' (leading-space),20308,-24.58794593811035
Peter,patient,direct,distance_0_trigger_end,16,18,0.5454545454545454,'patient' (bare),19098,-20.05854606628418
Peter,patient,direct,distance_0_trigger_end,16,18,0.5454545454545454,'patient' (leading-space),450,-11.30854606628418
Peter,patient,direct,distance_1_filler_end,36,18,0.5454545454545454,'patient' (bare),157062,-55.512794494628906
Peter,patient,direct,distance_1_filler_end,36,18,0.5454545454545454,'patient' (leading-space),104851,-50.903419494628906
Peter,patient,direct,distance_2_filler_end,57,18,0.5454545454545454,'patient' (bare),120952,-31.1648006439209
Peter,patient,direct,distance_2_filler_end,57,18,0.5454545454545454,'patient' (leading-space),38810,-25.48407554626465
Peter,patient,direct,distance_3_filler_end,72,18,0.5454545454545454,'patient' (bare),147922,-30.002700805664062
Peter,patient,direct,distance_3_filler_end,72,18,0.5454545454545454,'patient' (leading-space),39999,-23.346450805664062
Peter,patient,direct,distance_4_filler_end,91,18,0.5454545454545454,'patient' (bare),81842,-40.635799407958984
Peter,patient,direct,distance_4_filler_end,91,18,0.5454545454545454,'patient' (leading-space),17149,-32.518611907958984
Peter,patient,direct,distance_5_filler_end,109,18,0.5454545454545454,'patient' (bare),67249,-44.294151306152344
Peter,patient,direct,distance_5_filler_end,109,18,0.5454545454545454,'patient' (leading-space),12386,-34.512901306152344
Peter,patient,direct,distance_6_filler_end,126,18,0.5454545454545454,'patient' (bare),38507,-61.375064849853516
Peter,patient,direct,distance_6_filler_end,126,18,0.5454545454545454,'patient' (leading-space),8053,-50.500064849853516
Peter,patient,direct,distance_7_filler_end,143,18,0.5454545454545454,'patient' (bare),116378,-71.19856262207031
Peter,patient,direct,distance_7_filler_end,143,18,0.5454545454545454,'patient' (leading-space),28516,-60.82355880737305
Peter,patient,direct,distance_8_filler_end,163,18,0.5454545454545454,'patient' (bare),140606,-45.1643180847168
Peter,patient,direct,distance_8_filler_end,163,18,0.5454545454545454,'patient' (leading-space),51814,-38.0080680847168
Peter,patient,direct,distance_9_filler_end,178,18,0.5454545454545454,'patient' (bare),99695,-34.46281814575195
Peter,patient,direct,distance_9_filler_end,178,18,0.5454545454545454,'patient' (leading-space),13283,-24.185476303100586
Peter,patient,direct,distance_10_filler_end,198,18,0.5454545454545454,'patient' (bare),78915,-44.20164108276367
Peter,patient,direct,distance_10_filler_end,198,18,0.5454545454545454,'patient' (leading-space),22017,-34.90476608276367
Peter,patient,direct,reintro_sentence_end,209,18,0.5454545454545454,'patient' (bare),37123,-38.30215835571289
Peter,patient,direct,reintro_sentence_end,209,18,0.5454545454545454,'patient' (leading-space),16490,-33.48965835571289
Peter,patient,direct,reintro_entity_mention,203,18,0.5454545454545454,'patient' (bare),181501,-41.72467041015625
Peter,patient,direct,reintro_entity_mention,203,18,0.5454545454545454,'patient' (leading-space),28586,-30.334047317504883
Peter,patient,direct,distance_0_trigger_end,16,19,0.5757575757575758,'patient' (bare),25021,-22.082002639770508
Peter,patient,direct,distance_0_trigger_end,16,19,0.5757575757575758,'patient' (leading-space),513,-12.332002639770508
Peter,patient,direct,distance_1_filler_end,36,19,0.5757575757575758,'patient' (bare),183655,-48.70482635498047
Peter,patient,direct,distance_1_filler_end,36,19,0.5757575757575758,'patient' (leading-space),129192,-44.72826385498047
Peter,patient,direct,distance_2_filler_end,57,19,0.5757575757575758,'patient' (bare),153036,-41.189186096191406
Peter,patient,direct,distance_2_filler_end,57,19,0.5757575757575758,'patient' (leading-space),56378,-34.814186096191406
Peter,patient,direct,distance_3_filler_end,72,19,0.5757575757575758,'patient' (bare),179512,-30.89171600341797
Peter,patient,direct,distance_3_filler_end,72,19,0.5757575757575758,'patient' (leading-space),48980,-23.73546600341797
Peter,patient,direct,distance_4_filler_end,91,19,0.5757575757575758,'patient' (bare),133113,-42.81538772583008
Peter,patient,direct,distance_4_filler_end,91,19,0.5757575757575758,'patient' (leading-space),27697,-33.25288772583008
Peter,patient,direct,distance_5_filler_end,109,19,0.5757575757575758,'patient' (bare),97112,-51.824058532714844
Peter,patient,direct,distance_5_filler_end,109,19,0.5757575757575758,'patient' (leading-space),20783,-40.886558532714844
Peter,patient,direct,distance_6_filler_end,126,19,0.5757575757575758,'patient' (bare),63681,-75.37523651123047
Peter,patient,direct,distance_6_filler_end,126,19,0.5757575757575758,'patient' (leading-space),13297,-60.375240325927734
Peter,patient,direct,distance_7_filler_end,143,19,0.5757575757575758,'patient' (bare),147727,-81.74466705322266
Peter,patient,direct,distance_7_filler_end,143,19,0.5757575757575758,'patient' (leading-space),41080,-70.62747955322266
Peter,patient,direct,distance_8_filler_end,163,19,0.5757575757575758,'patient' (bare),182803,-46.862266540527344
Peter,patient,direct,distance_8_filler_end,163,19,0.5757575757575758,'patient' (leading-space),59309,-37.284141540527344
Peter,patient,direct,distance_9_filler_end,178,19,0.5757575757575758,'patient' (bare),150745,-34.21551513671875
Peter,patient,direct,distance_9_filler_end,178,19,0.5757575757575758,'patient' (leading-space),23697,-23.76239013671875
Peter,patient,direct,distance_10_filler_end,198,19,0.5757575757575758,'patient' (bare),125134,-52.209163665771484
Peter,patient,direct,distance_10_filler_end,198,19,0.5757575757575758,'patient' (leading-space),32945,-40.363460540771484
Peter,patient,direct,reintro_sentence_end,209,19,0.5757575757575758,'patient' (bare),40789,-33.9602165222168
Peter,patient,direct,reintro_sentence_end,209,19,0.5757575757575758,'patient' (leading-space),22585,-30.553966522216797
Peter,patient,direct,reintro_entity_mention,203,19,0.5757575757575758,'patient' (bare),196825,-51.60479736328125
Peter,patient,direct,reintro_entity_mention,203,19,0.5757575757575758,'patient' (leading-space),35819,-41.29229736328125
Peter,patient,direct,distance_0_trigger_end,16,20,0.6060606060606061,'patient' (bare),22591,-28.19896697998047
Peter,patient,direct,distance_0_trigger_end,16,20,0.6060606060606061,'patient' (leading-space),574,-18.60521697998047
Peter,patient,direct,distance_1_filler_end,36,20,0.6060606060606061,'patient' (bare),188028,-45.156982421875
Peter,patient,direct,distance_1_filler_end,36,20,0.6060606060606061,'patient' (leading-space),110431,-40.344482421875
Peter,patient,direct,distance_2_filler_end,57,20,0.6060606060606061,'patient' (bare),146462,-39.392879486083984
Peter,patient,direct,distance_2_filler_end,57,20,0.6060606060606061,'patient' (leading-space),45466,-33.228816986083984
Peter,patient,direct,distance_3_filler_end,72,20,0.6060606060606061,'patient' (bare),173090,-33.9744758605957
Peter,patient,direct,distance_3_filler_end,72,20,0.6060606060606061,'patient' (leading-space),52828,-27.490100860595703
Peter,patient,direct,distance_4_filler_end,91,20,0.6060606060606061,'patient' (bare),120240,-48.37305450439453
Peter,patient,direct,distance_4_filler_end,91,20,0.6060606060606061,'patient' (leading-space),25840,-39.32032012939453
Peter,patient,direct,distance_5_filler_end,109,20,0.6060606060606061,'patient' (bare),96908,-46.524845123291016
Peter,patient,direct,distance_5_filler_end,109,20,0.6060606060606061,'patient' (leading-space),20108,-35.931095123291016
Peter,patient,direct,distance_6_filler_end,126,20,0.6060606060606061,'patient' (bare),57959,-66.56290435791016
Peter,patient,direct,distance_6_filler_end,126,20,0.6060606060606061,'patient' (leading-space),13413,-54.50040817260742
Peter,patient,direct,distance_7_filler_end,143,20,0.6060606060606061,'patient' (bare),116123,-70.60203552246094
Peter,patient,direct,distance_7_filler_end,143,20,0.6060606060606061,'patient' (leading-space),25381,-60.40476608276367
Peter,patient,direct,distance_8_filler_end,163,20,0.6060606060606061,'patient' (bare),152293,-46.365997314453125
Peter,patient,direct,distance_8_filler_end,163,20,0.6060606060606061,'patient' (leading-space),43606,-37.209747314453125
Peter,patient,direct,distance_9_filler_end,178,20,0.6060606060606061,'patient' (bare),128366,-40.732147216796875
Peter,patient,direct,distance_9_filler_end,178,20,0.6060606060606061,'patient' (leading-space),20696,-30.521209716796875
Peter,patient,direct,distance_10_filler_end,198,20,0.6060606060606061,'patient' (bare),121022,-52.46269226074219
Peter,patient,direct,distance_10_filler_end,198,20,0.6060606060606061,'patient' (leading-space),31286,-41.05351257324219
Peter,patient,direct,reintro_sentence_end,209,20,0.6060606060606061,'patient' (bare),51721,-33.84014129638672
Peter,patient,direct,reintro_sentence_end,209,20,0.6060606060606061,'patient' (leading-space),21991,-29.340139389038086
Peter,patient,direct,reintro_entity_mention,203,20,0.6060606060606061,'patient' (bare),191197,-45.3549919128418
Peter,patient,direct,reintro_entity_mention,203,20,0.6060606060606061,'patient' (leading-space),27804,-34.1674919128418
Peter,patient,direct,distance_0_trigger_end,16,21,0.6363636363636364,'patient' (bare),14598,-29.46454620361328
Peter,patient,direct,distance_0_trigger_end,16,21,0.6363636363636364,'patient' (leading-space),1061,-21.52704620361328
Peter,patient,direct,distance_1_filler_end,36,21,0.6363636363636364,'patient' (bare),162328,-46.76750946044922
Peter,patient,direct,distance_1_filler_end,36,21,0.6363636363636364,'patient' (leading-space),129157,-44.74797821044922
Peter,patient,direct,distance_2_filler_end,57,21,0.6363636363636364,'patient' (bare),105693,-45.30891036987305
Peter,patient,direct,distance_2_filler_end,57,21,0.6363636363636364,'patient' (leading-space),52494,-41.46516036987305
Peter,patient,direct,distance_3_filler_end,72,21,0.6363636363636364,'patient' (bare),165624,-40.75922775268555
Peter,patient,direct,distance_3_filler_end,72,21,0.6363636363636364,'patient' (leading-space),78148,-36.20454025268555
Peter,patient,direct,distance_4_filler_end,91,21,0.6363636363636364,'patient' (bare),103783,-56.82090377807617
Peter,patient,direct,distance_4_filler_end,91,21,0.6363636363636364,'patient' (leading-space),39740,-50.50059127807617
Peter,patient,direct,distance_5_filler_end,109,21,0.6363636363636364,'patient' (bare),96643,-54.07647705078125
Peter,patient,direct,distance_5_filler_end,109,21,0.6363636363636364,'patient' (leading-space),37699,-46.76397705078125
Peter,patient,direct,distance_6_filler_end,126,21,0.6363636363636364,'patient' (bare),59801,-75.82696533203125
Peter,patient,direct,distance_6_filler_end,126,21,0.6363636363636364,'patient' (leading-space),25404,-66.82696533203125
Peter,patient,direct,distance_7_filler_end,143,21,0.6363636363636364,'patient' (bare),91190,-76.54695892333984
Peter,patient,direct,distance_7_filler_end,143,21,0.6363636363636364,'patient' (leading-space),37553,-70.12508392333984
Peter,patient,direct,distance_8_filler_end,163,21,0.6363636363636364,'patient' (bare),132817,-52.491539001464844
